{'transaction_id': '3b2c26c0-a727-4ad4-a805-7888941ab4fa', 'amount': 46116.87, 'timestamp': '2025-05-27T15:31:12.136472', 'location': 'CHI', 'card_id': '1f9057f4-008f-483b-84bd-f17af1ab23de', 'merchant_id': '7938', 'risk': 50, 'fraud': True}
{'transaction_id': 'ae678b4a-d7fd-4022-9c6b-baa6dad7b2bb', 'amount': 24360.34, 'timestamp': '2025-05-27T06:36:12.138640', 'location': 'CHI', 'card_id': '53cd6214-bf0a-4844-be98-b5cdcb12fda3', 'merchant_id': '2448', 'risk': 50, 'fraud': True}
{'transaction_id': 'a9d7bb35-10b9-4829-8dce-e34fb2dc3ee3', 'amount': 21593.71, 'timestamp': '2025-05-27T01:25:58.138648', 'location': 'SF', 'card_id': 'e80103ed-6d57-4771-bbbf-236b0f1aad84', 'merchant_id': '8360', 'risk': 50, 'fraud': True}
{'transaction_id': '596cd5ef-c1cf-497f-9514-c760d093cc4d', 'amount': 20435.97, 'timestamp': '2025-05-27T08:24:28.138655', 'location': 'NY', 'card_id': '3af10382-bf1b-4766-b06b-7a987ea487fd', 'merchant_id': '7622', 'risk': 50, 'fraud': True}
{'transaction_id': 'cdc8adfa-59f1-463b-b115-eb532cb97776', 'amount': 22495.87, 'timestamp': '2025-05-27T07:58:16.138670', 'location': 'LA', 'card_id': '2b95f3ce-7403-4ead-bc7f-ca61db3c8465', 'merchant_id': '3096', 'risk': 50, 'fraud': True}
{'transaction_id': '7cabdd55-86c5-4a2b-8a0a-94108c159172', 'amount': 39466.02, 'timestamp': '2025-05-27T02:36:06.138677', 'location': 'BOS', 'card_id': '0e2fbfa1-5511-498c-8906-65450ff3398c', 'merchant_id': '6017', 'risk': 50, 'fraud': True}
{'transaction_id': '2716443c-e14c-47e8-b220-602e66bb633a', 'amount': 39827.01, 'timestamp': '2025-05-27T17:10:02.138700', 'location': 'SEA', 'card_id': 'cfa2c494-c910-4952-926c-f14b59a99e39', 'merchant_id': '6900', 'risk': 50, 'fraud': True}
{'transaction_id': '3e92b9ad-9c72-4723-bcf0-bb41b77d6bdb', 'amount': 36108.88, 'timestamp': '2025-05-27T10:19:50.138714', 'location': 'LA', 'card_id': '801ce187-4d95-4680-bd13-e3cb2beb9cd8', 'merchant_id': '9992', 'risk': 50, 'fraud': True}
{'transaction_id': '7633b586-7014-42f9-93d5-916b16734557', 'amount': 41643.16, 'timestamp': '2025-05-27T09:21:50.138722', 'location': 'ATL', 'card_id': 'e9ba8153-a2e1-411a-b4e2-cdffb95d8371', 'merchant_id': '6962', 'risk': 50, 'fraud': True}
{'transaction_id': '41e2f11b-37a1-4996-8f7f-3390da41554a', 'amount': 34343.14, 'timestamp': '2025-05-26T23:23:08.138729', 'location': 'DAL', 'card_id': 'dfb3e3cc-978d-481b-b0fb-5ecdebd80b9e', 'merchant_id': '6840', 'risk': 50, 'fraud': True}
{'transaction_id': '7f2368d1-7223-47e3-a70d-e70bafa49d6c', 'amount': 24288.29, 'timestamp': '2025-05-27T08:44:15.138744', 'location': 'SEA', 'card_id': 'dc7dfd20-3d66-4c4e-9009-ce1dd9669249', 'merchant_id': '9342', 'risk': 50, 'fraud': True}
{'transaction_id': '721362ed-29b6-49c0-aec3-cc539c0b6f62', 'amount': 31613.73, 'timestamp': '2025-05-27T03:16:15.138751', 'location': 'CHI', 'card_id': '684f1d14-33d1-4e35-86b8-fee2c503f716', 'merchant_id': '3264', 'risk': 50, 'fraud': True}
{'transaction_id': 'd19de48a-83ef-4f2d-85a5-79c0c518ff8d', 'amount': 29032.92, 'timestamp': '2025-05-27T02:08:15.138766', 'location': 'LA', 'card_id': 'c7daab58-27d7-424a-b78a-ce6ee6d210b7', 'merchant_id': '9779', 'risk': 70, 'fraud': True}
{'transaction_id': '4b8c4cc1-bb57-4918-8e82-1d514da0283c', 'amount': 41288.3, 'timestamp': '2025-05-27T03:26:50.138773', 'location': 'SF', 'card_id': 'a59f3cbd-f958-4d12-a113-a83eef56842d', 'merchant_id': '8824', 'risk': 50, 'fraud': True}
{'transaction_id': '6cfe58eb-b429-46e0-b1fb-3b1ca5243d87', 'amount': 32819.37, 'timestamp': '2025-05-26T22:19:59.138780', 'location': 'NY', 'card_id': 'ea246e7b-4e31-4702-84ab-516018969397', 'merchant_id': '7377', 'risk': 50, 'fraud': True}
{'transaction_id': '341fce2f-1e4b-4a36-8a66-909bb81699fa', 'amount': 33864.79, 'timestamp': '2025-05-26T21:04:49.138803', 'location': 'SF', 'card_id': '6f15beb9-c503-49a0-8663-b8ca9dff2684', 'merchant_id': '5564', 'risk': 50, 'fraud': True}
{'transaction_id': 'ea8f5795-5cec-4370-bf75-5484d866e55e', 'amount': 22221.89, 'timestamp': '2025-05-27T01:09:30.138818', 'location': 'NY', 'card_id': 'e66e4eed-9341-42e9-8d19-e90c72ffc336', 'merchant_id': '6152', 'risk': 50, 'fraud': True}
{'transaction_id': '0387f497-eace-41d9-aa52-38b74cbd4653', 'amount': 34680.53, 'timestamp': '2025-05-27T11:52:11.138841', 'location': 'NY', 'card_id': '6b66b35e-6b8c-4d0e-a8bb-37048e23252a', 'merchant_id': '2429', 'risk': 70, 'fraud': True}
{'transaction_id': '49fac60a-3799-45df-b41a-b2ef17c77069', 'amount': 41790.02, 'timestamp': '2025-05-27T12:09:29.138863', 'location': 'DAL', 'card_id': '5c0300ee-55c9-4453-ad68-8f7f703522f2', 'merchant_id': '7416', 'risk': 50, 'fraud': True}
{'transaction_id': '6b718f61-79f6-4470-9417-10944df9b028', 'amount': 38638.01, 'timestamp': '2025-05-26T23:04:04.138871', 'location': 'SF', 'card_id': '35383e28-1a03-4b89-9b36-b81ef091dbfa', 'merchant_id': '4767', 'risk': 50, 'fraud': True}
{'transaction_id': 'fa89affa-539e-45ab-a4cb-c99c6437758a', 'amount': 36136.61, 'timestamp': '2025-05-27T16:17:02.138878', 'location': 'CHI', 'card_id': '43169d15-c3d6-4612-b5e0-bf88eab2a92d', 'merchant_id': '4920', 'risk': 50, 'fraud': True}
{'transaction_id': '1284046d-5e18-45d5-9363-b0c5a2391d5e', 'amount': 49917.6, 'timestamp': '2025-05-27T06:49:35.138893', 'location': 'NY', 'card_id': '15abf565-df32-412d-9fdb-feffe458d6e4', 'merchant_id': '5632', 'risk': 50, 'fraud': True}
{'transaction_id': '191943f7-3ccb-4006-a6d0-fc501096c993', 'amount': 33601.88, 'timestamp': '2025-05-26T19:47:35.138915', 'location': 'BOS', 'card_id': '00819a87-10d1-49c5-a6a4-823fe9c87c87', 'merchant_id': '3844', 'risk': 50, 'fraud': True}
{'transaction_id': '4dd4fbb2-47b0-47bc-9df0-815d77e5a7ed', 'amount': 43431.28, 'timestamp': '2025-05-26T21:19:04.138922', 'location': 'SEA', 'card_id': '4727e242-7096-4395-991d-174431095aeb', 'merchant_id': '9327', 'risk': 50, 'fraud': True}
{'transaction_id': '3ce57c95-83d6-4e84-b081-30c089ca1001', 'amount': 29970.27, 'timestamp': '2025-05-27T04:31:09.138937', 'location': 'DAL', 'card_id': '22637c71-c0e5-4b3a-a755-6653bd351726', 'merchant_id': '2696', 'risk': 50, 'fraud': True}
{'transaction_id': '14db8492-b416-45ca-90f0-dee0e5a9c81d', 'amount': 49064.92, 'timestamp': '2025-05-27T09:11:38.138944', 'location': 'SF', 'card_id': '2e3a326a-ccbe-4e08-8372-c6c5677b63ff', 'merchant_id': '5709', 'risk': 70, 'fraud': True}
{'transaction_id': '38ddd384-d5f2-4d53-8aca-f7b2374f6ea2', 'amount': 20231.36, 'timestamp': '2025-05-26T23:27:20.138952', 'location': 'ATL', 'card_id': 'a6648982-395d-4297-8ebf-deb4ffd4520c', 'merchant_id': '4001', 'risk': 50, 'fraud': True}
{'transaction_id': 'b684eb2d-dded-4ae8-b8e6-3a6d8f153885', 'amount': 27565.1, 'timestamp': '2025-05-26T21:47:00.138963', 'location': 'CHI', 'card_id': 'a8703909-4b5a-49a1-ac31-5ad0bcb722a2', 'merchant_id': '9486', 'risk': 50, 'fraud': True}
{'transaction_id': '09cee3ac-786a-4ec1-a003-83873958372c', 'amount': 24966.67, 'timestamp': '2025-05-27T00:24:38.138970', 'location': 'NY', 'card_id': '3803a022-4cb6-4e94-9467-407d3fabad92', 'merchant_id': '2764', 'risk': 50, 'fraud': True}
{'transaction_id': 'bd69af14-b6cd-4c45-a472-41bd367fc139', 'amount': 45968.2, 'timestamp': '2025-05-27T17:59:56.138977', 'location': 'ATL', 'card_id': '878485f4-0896-480a-8370-9d4066e25f6a', 'merchant_id': '5536', 'risk': 50, 'fraud': True}
{'transaction_id': '09c99480-822b-4ab8-baf7-304f945083d8', 'amount': 26231.6, 'timestamp': '2025-05-26T19:44:15.138985', 'location': 'SF', 'card_id': 'b08a24be-e0b4-4f3f-a4ae-c2c276624248', 'merchant_id': '5171', 'risk': 50, 'fraud': True}
{'transaction_id': '57562869-f710-4433-833e-9b4a97bf86ca', 'amount': 42951.25, 'timestamp': '2025-05-27T05:20:52.138993', 'location': 'BOS', 'card_id': 'f301cf56-6d9f-4539-abc9-f0b584bad386', 'merchant_id': '5267', 'risk': 50, 'fraud': True}
{'transaction_id': 'de196472-e7c9-487a-a023-01c015117b88', 'amount': 23853.29, 'timestamp': '2025-05-27T06:36:48.139000', 'location': 'BOS', 'card_id': '52d65c12-5146-41b5-82ae-effe4fad43fc', 'merchant_id': '1638', 'risk': 50, 'fraud': True}
{'transaction_id': '60065e8a-aa22-458d-903d-fa17731dc014', 'amount': 44661.67, 'timestamp': '2025-05-27T12:45:38.139007', 'location': 'ATL', 'card_id': '669645cb-d4d6-4cd3-81e0-7847ecabe36a', 'merchant_id': '1566', 'risk': 50, 'fraud': True}
{'transaction_id': '11e87bc0-3f22-415c-9453-0a543a179556', 'amount': 44442.3, 'timestamp': '2025-05-26T22:35:08.139014', 'location': 'CHI', 'card_id': 'ba88aee3-2a9f-4f8e-a49e-159d4151cde4', 'merchant_id': '1575', 'risk': 50, 'fraud': True}
{'transaction_id': '0f457ad9-83e6-43bf-895f-1ebbc9b8f7b4', 'amount': 29821.11, 'timestamp': '2025-05-27T02:49:57.139022', 'location': 'LA', 'card_id': 'beb99971-5306-45a6-a9c4-5471a213eaaf', 'merchant_id': '7928', 'risk': 50, 'fraud': True}
{'transaction_id': 'dadfa18b-1409-44a1-af78-5a3accc7d979', 'amount': 26706.6, 'timestamp': '2025-05-27T01:34:29.139029', 'location': 'SEA', 'card_id': '4655f4c0-d589-4008-ba63-4df4c7cbcef3', 'merchant_id': '2707', 'risk': 50, 'fraud': True}
{'transaction_id': 'b0619857-e5f7-479a-bfd7-5bfa43ac3e8c', 'amount': 24523.32, 'timestamp': '2025-05-27T08:11:27.139036', 'location': 'ATL', 'card_id': '5d833d37-cc70-4bd6-aff9-7390f509ba68', 'merchant_id': '7783', 'risk': 50, 'fraud': True}
{'transaction_id': '099aad95-ce93-4db1-b81a-13f0c8c746e5', 'amount': 45042.89, 'timestamp': '2025-05-27T02:08:49.139050', 'location': 'CHI', 'card_id': 'be000e06-7707-4fc7-8b7e-f02199592399', 'merchant_id': '6275', 'risk': 50, 'fraud': True}
{'transaction_id': 'f82618f9-cc63-4534-8800-6a0de8b477bc', 'amount': 22952.56, 'timestamp': '2025-05-27T18:59:50.139064', 'location': 'ATL', 'card_id': 'a44356b8-120d-4e72-8623-2977a4f4d48a', 'merchant_id': '6653', 'risk': 50, 'fraud': True}
{'transaction_id': '9ba97bff-81bb-42cf-8227-670cd3cfaba3', 'amount': 43351.3, 'timestamp': '2025-05-26T22:42:37.139072', 'location': 'SF', 'card_id': '4e73e2d3-a6cd-45d8-bc49-b6e4ecfaef86', 'merchant_id': '2932', 'risk': 50, 'fraud': True}
{'transaction_id': 'b30fca37-c073-456c-8c8c-523bb5616709', 'amount': 26424.36, 'timestamp': '2025-05-27T17:29:32.139094', 'location': 'NY', 'card_id': 'ab6e2c25-05d6-425d-b8e4-a88deb8680bd', 'merchant_id': '1867', 'risk': 50, 'fraud': True}
{'transaction_id': 'c6e6df4c-801d-464c-9b53-506f206cfd04', 'amount': 49828.17, 'timestamp': '2025-05-27T07:30:30.139116', 'location': 'LA', 'card_id': '900302aa-7b66-4c61-bd92-5ef90449e5af', 'merchant_id': '7271', 'risk': 50, 'fraud': True}
{'transaction_id': 'ccd6f6e0-0846-4f08-8f57-68803b5b00a2', 'amount': 25993.49, 'timestamp': '2025-05-27T07:47:34.139124', 'location': 'ATL', 'card_id': '95c10f17-7ccc-41f1-ac6f-4330bbc8612e', 'merchant_id': '9220', 'risk': 50, 'fraud': True}
{'transaction_id': '62330c15-34a6-4b06-8de1-4dadf4c26e29', 'amount': 35682.61, 'timestamp': '2025-05-27T05:49:04.139131', 'location': 'NY', 'card_id': '10182211-a648-41a9-a920-596455314242', 'merchant_id': '1475', 'risk': 50, 'fraud': True}
{'transaction_id': '9a89069c-c044-42f6-b15b-2fc8a348ee4d', 'amount': 26173.69, 'timestamp': '2025-05-27T05:18:18.139139', 'location': 'LA', 'card_id': 'b1339d6e-2b21-4f6c-90d2-4caca613be84', 'merchant_id': '2681', 'risk': 50, 'fraud': True}
{'transaction_id': 'bd7f5e81-e3ce-41df-b339-4fe98fb6bf0c', 'amount': 41350.87, 'timestamp': '2025-05-27T11:16:47.139147', 'location': 'SF', 'card_id': '39fa58e2-9e03-4758-b677-aa625ac60fda', 'merchant_id': '3503', 'risk': 50, 'fraud': True}
{'transaction_id': '6a4ff3b2-1852-49fe-83e2-3134721ca915', 'amount': 34474.7, 'timestamp': '2025-05-27T02:59:57.139154', 'location': 'BOS', 'card_id': '882d1410-75c6-49eb-b7c4-a0cac4d386c7', 'merchant_id': '6405', 'risk': 50, 'fraud': True}
{'transaction_id': 'c4180761-0ddf-46b8-9143-aae3423b448a', 'amount': 43425.13, 'timestamp': '2025-05-27T05:27:13.139170', 'location': 'LA', 'card_id': '79d9d111-0802-4634-94f5-73deadbd6fca', 'merchant_id': '1757', 'risk': 50, 'fraud': True}
{'transaction_id': '5d1434e9-24c0-401d-968d-766323ce1bac', 'amount': 26755.7, 'timestamp': '2025-05-26T20:08:56.139192', 'location': 'NY', 'card_id': '9d4305db-09a5-431c-87df-64f94f0aeeb1', 'merchant_id': '1868', 'risk': 50, 'fraud': True}
{'transaction_id': '9b91cd72-36d7-4ffd-9fd4-5247522b5766', 'amount': 40183.47, 'timestamp': '2025-05-26T19:22:07.139200', 'location': 'SEA', 'card_id': '8092c259-5342-4c32-b4a4-89a40bda621f', 'merchant_id': '5465', 'risk': 50, 'fraud': True}
{'transaction_id': '200e8dfa-32c3-46d4-b62d-0d610b49f395', 'amount': 36941.99, 'timestamp': '2025-05-27T09:52:31.139216', 'location': 'DAL', 'card_id': '940bb269-3158-4fd0-a20c-47d1ad309e1a', 'merchant_id': '5588', 'risk': 50, 'fraud': True}
{'transaction_id': '3f453f10-927a-4b3c-a767-66b57f663120', 'amount': 32574.69, 'timestamp': '2025-05-26T20:53:42.139223', 'location': 'NY', 'card_id': '03748895-b50b-46b5-a88f-0a78b01f03f5', 'merchant_id': '1186', 'risk': 50, 'fraud': True}
{'transaction_id': '7a09a1dd-9bc4-4bb1-9577-ac536bc70ff6', 'amount': 42598.99, 'timestamp': '2025-05-27T09:36:15.139247', 'location': 'ATL', 'card_id': 'c3fecc86-0b0d-4892-8334-ab0c64e824f4', 'merchant_id': '9548', 'risk': 50, 'fraud': True}
{'transaction_id': '0e5ff2bc-3ae8-4118-a20f-33aa8897945d', 'amount': 37765.3, 'timestamp': '2025-05-27T02:52:24.139255', 'location': 'BOS', 'card_id': 'b40048e6-0817-4fa6-a355-2a83c144f00b', 'merchant_id': '4173', 'risk': 50, 'fraud': True}
{'transaction_id': '8c7ee532-a711-491e-aa78-8a1773b82fb0', 'amount': 23650.9, 'timestamp': '2025-05-27T03:10:48.139262', 'location': 'BOS', 'card_id': '905a3103-abd5-47cd-992c-2ab2f2f527d0', 'merchant_id': '6863', 'risk': 50, 'fraud': True}
{'transaction_id': '95ba5883-aadc-434f-a998-dc786fc73751', 'amount': 38183.94, 'timestamp': '2025-05-26T19:17:32.139285', 'location': 'NY', 'card_id': 'fb961776-a9a6-4f89-8bd9-66511c6c0151', 'merchant_id': '7574', 'risk': 50, 'fraud': True}
{'transaction_id': 'fb5f9282-6264-4fce-b78b-628ad692d3d0', 'amount': 22051.98, 'timestamp': '2025-05-27T04:27:30.139293', 'location': 'LA', 'card_id': '44da6119-9ddd-4b4f-a7ae-ebef6e4c6bc8', 'merchant_id': '9314', 'risk': 50, 'fraud': True}
{'transaction_id': '3863837f-1af1-45d0-9709-103272afc152', 'amount': 49906.06, 'timestamp': '2025-05-27T08:07:56.139300', 'location': 'CHI', 'card_id': '962d8e70-b637-4f6c-b5e9-0292138a5e66', 'merchant_id': '5649', 'risk': 70, 'fraud': True}
{'transaction_id': '6697d792-dad1-44b1-aa94-1296f1d6176e', 'amount': 46202.22, 'timestamp': '2025-05-27T08:57:39.139315', 'location': 'LA', 'card_id': '642903bb-66ea-414c-8ee2-75fc54a6ebd4', 'merchant_id': '7364', 'risk': 50, 'fraud': True}
{'transaction_id': '7eef8837-f4b1-418e-a98a-870ac54122f2', 'amount': 27440.66, 'timestamp': '2025-05-27T13:14:01.139323', 'location': 'SF', 'card_id': 'f461dfbf-8c30-4e0d-8317-0fcdf07c9d48', 'merchant_id': '8948', 'risk': 50, 'fraud': True}
{'transaction_id': '4e466a71-e1fc-401f-b222-4ee10d7ae64e', 'amount': 26260.45, 'timestamp': '2025-05-26T21:31:35.139330', 'location': 'SEA', 'card_id': '8738b014-ba4a-4b96-adc6-101447ab107d', 'merchant_id': '3003', 'risk': 50, 'fraud': True}
{'transaction_id': '023576c8-7a63-465c-8ca2-bba5ff63355f', 'amount': 27477.16, 'timestamp': '2025-05-27T06:21:57.139338', 'location': 'SEA', 'card_id': '7069d854-8185-47b7-8e41-a9e286032254', 'merchant_id': '3235', 'risk': 50, 'fraud': True}
{'transaction_id': '199d78f6-3c66-4dd8-9036-e12a83f4aa4a', 'amount': 38503.84, 'timestamp': '2025-05-26T19:39:58.139346', 'location': 'SEA', 'card_id': '66815ae4-4ccd-4d4d-84b5-a79b9710295b', 'merchant_id': '7840', 'risk': 50, 'fraud': True}
{'transaction_id': 'b06fdb76-176f-4405-814e-10d090bd76b6', 'amount': 32264.97, 'timestamp': '2025-05-27T17:21:43.139353', 'location': 'DAL', 'card_id': '91adc438-8b48-4ee3-b148-02b0ff58a588', 'merchant_id': '4241', 'risk': 50, 'fraud': True}
{'transaction_id': '208b2b6a-066a-4a90-9eba-4e329070d775', 'amount': 27881.06, 'timestamp': '2025-05-27T07:58:33.139361', 'location': 'DAL', 'card_id': '4a5a98f6-4c87-4d7b-ac76-12918da4563d', 'merchant_id': '3938', 'risk': 50, 'fraud': True}
{'transaction_id': '92cf72d6-5ab2-4e9b-bc07-d45b01ff51dd', 'amount': 48073.94, 'timestamp': '2025-05-27T14:46:53.139368', 'location': 'SF', 'card_id': '17a0e9db-3baf-4a7b-a5b9-4a37f5d6a80f', 'merchant_id': '8093', 'risk': 50, 'fraud': True}
{'transaction_id': '64f523a1-dc77-409a-afae-60428f6404df', 'amount': 44953.4, 'timestamp': '2025-05-26T20:27:48.139537', 'location': 'LA', 'card_id': 'ebcc375c-189e-41b7-a51b-d009fe7b3596', 'merchant_id': '6368', 'risk': 50, 'fraud': True}
{'transaction_id': '054109a6-fefd-41e5-8445-72493de2e7e6', 'amount': 40511.08, 'timestamp': '2025-05-27T05:52:13.139554', 'location': 'ATL', 'card_id': '27a7b860-4cb7-4810-aeb4-7511fdc0485b', 'merchant_id': '6594', 'risk': 50, 'fraud': True}
{'transaction_id': '09b9d450-21bd-454a-b53a-7adb855e30a6', 'amount': 48944.96, 'timestamp': '2025-05-27T17:00:27.139562', 'location': 'DAL', 'card_id': 'c923c338-945c-4408-b019-c56f759b7245', 'merchant_id': '5851', 'risk': 50, 'fraud': True}
{'transaction_id': 'b079d8b3-7e26-47e7-a87a-68b090330bf9', 'amount': 25745.82, 'timestamp': '2025-05-27T16:59:45.139574', 'location': 'CHI', 'card_id': '3340a90d-4dae-4e83-90b4-fd6d7205f6c1', 'merchant_id': '5330', 'risk': 50, 'fraud': True}
{'transaction_id': '50bc8f18-b14d-4665-a12f-eece037d244f', 'amount': 47102.19, 'timestamp': '2025-05-27T01:58:15.139589', 'location': 'CHI', 'card_id': 'a6543b43-64c8-4fa7-8f90-78955330e257', 'merchant_id': '1087', 'risk': 50, 'fraud': True}
{'transaction_id': 'ea2814af-53ef-4004-937f-3f86077f782a', 'amount': 35802.06, 'timestamp': '2025-05-26T21:00:28.139611', 'location': 'NY', 'card_id': '9288ad2a-f4f4-40f5-aef9-75049e6bf49f', 'merchant_id': '6967', 'risk': 50, 'fraud': True}
{'transaction_id': '34a69b34-1c50-4daf-9b7e-afc55f0da877', 'amount': 30360.2, 'timestamp': '2025-05-27T14:27:28.139619', 'location': 'SF', 'card_id': 'c71b3454-5bd3-4b08-b006-f949077b1451', 'merchant_id': '8675', 'risk': 50, 'fraud': True}
{'transaction_id': '8744280f-7c73-46ae-9d37-c6a6ce410074', 'amount': 20702.57, 'timestamp': '2025-05-26T22:57:57.139628', 'location': 'DAL', 'card_id': 'aeb3caa7-c1a1-4575-ae02-b27ad51cc3af', 'merchant_id': '8590', 'risk': 50, 'fraud': True}
{'transaction_id': 'ce327171-8ace-43bc-9612-27bd340d1318', 'amount': 26924.07, 'timestamp': '2025-05-27T03:51:36.139635', 'location': 'SEA', 'card_id': 'e90806fb-eeb8-4aec-82f7-d6fc11dbc19b', 'merchant_id': '5873', 'risk': 50, 'fraud': True}
{'transaction_id': 'c4a81869-054f-4e20-a67e-1cb4a59ecbfd', 'amount': 20387.2, 'timestamp': '2025-05-27T04:14:24.139642', 'location': 'DAL', 'card_id': '6bf87a5d-ffc0-402e-9953-6777501ab9f8', 'merchant_id': '3394', 'risk': 50, 'fraud': True}
{'transaction_id': '066bfd9b-b0b5-4a87-a7fd-7546b99d083c', 'amount': 45704.77, 'timestamp': '2025-05-26T20:22:03.139650', 'location': 'LA', 'card_id': '25e40a7a-8d72-46e7-ae71-21fd0fa8ac56', 'merchant_id': '7478', 'risk': 50, 'fraud': True}
{'transaction_id': '6adbadf5-bf39-4c3b-8433-e5b2f5fc3c7d', 'amount': 37414.67, 'timestamp': '2025-05-27T07:17:10.139664', 'location': 'DAL', 'card_id': '07f9eda3-fe93-4653-9b60-47dcda487763', 'merchant_id': '7101', 'risk': 50, 'fraud': True}
{'transaction_id': '28083f47-e712-40a7-9033-d51c60d8c74a', 'amount': 37204.22, 'timestamp': '2025-05-27T03:09:23.139671', 'location': 'CHI', 'card_id': '92907569-25e3-49c2-8525-74f6ff1495bd', 'merchant_id': '4312', 'risk': 50, 'fraud': True}
{'transaction_id': '4e57bcc6-ea41-4506-b586-f1f4fb3c36a5', 'amount': 30423.05, 'timestamp': '2025-05-27T16:37:24.139679', 'location': 'BOS', 'card_id': 'b64de6d0-a2a9-4cfd-b1c2-846c86a7e62f', 'merchant_id': '3433', 'risk': 50, 'fraud': True}
{'transaction_id': 'e842f899-591a-4e36-9055-659b25d25c4c', 'amount': 31697.52, 'timestamp': '2025-05-27T04:06:32.139693', 'location': 'SEA', 'card_id': '1d162f62-56f7-4dee-ad1e-763a6bcc67c5', 'merchant_id': '2556', 'risk': 50, 'fraud': True}
{'transaction_id': 'e21422c3-e435-4d0a-adae-d7f5fd27b5f1', 'amount': 27085.46, 'timestamp': '2025-05-27T00:38:42.139700', 'location': 'BOS', 'card_id': '76cb84f6-4035-4f36-8d2e-6114eb330570', 'merchant_id': '8339', 'risk': 70, 'fraud': True}
{'transaction_id': '63330dc3-47f1-47c0-8c90-2f8f16c5cdb7', 'amount': 39354.85, 'timestamp': '2025-05-27T17:04:00.139707', 'location': 'ATL', 'card_id': '5d928fc4-fbd0-483e-90be-ebeb249e58df', 'merchant_id': '1464', 'risk': 50, 'fraud': True}
{'transaction_id': '227dffe4-3368-4747-9959-e21793ece6d4', 'amount': 44199.65, 'timestamp': '2025-05-26T19:25:36.139715', 'location': 'SEA', 'card_id': 'ff023dc9-0b78-495f-9d8b-54b8dfcc233d', 'merchant_id': '1745', 'risk': 50, 'fraud': True}
{'transaction_id': 'e225fcef-1013-4099-b216-e29c14365680', 'amount': 20689.47, 'timestamp': '2025-05-27T09:13:15.139729', 'location': 'SF', 'card_id': 'd3005a97-411c-4737-adad-552c63aaa44d', 'merchant_id': '2080', 'risk': 50, 'fraud': True}
{'transaction_id': '2a989332-0741-472c-be55-c398029fb5db', 'amount': 43923.87, 'timestamp': '2025-05-27T10:01:51.139736', 'location': 'ATL', 'card_id': '60325dbe-ac59-4309-a008-8d2cad8ca556', 'merchant_id': '2354', 'risk': 50, 'fraud': True}
{'transaction_id': 'aa0fb2d5-26e7-4e58-950f-d9f3653f1f3a', 'amount': 20063.0, 'timestamp': '2025-05-27T07:58:32.139743', 'location': 'LA', 'card_id': 'dcddc2b7-9663-4066-9b16-7973e8668192', 'merchant_id': '9969', 'risk': 70, 'fraud': True}
{'transaction_id': '9d3fc312-e5e5-4201-9b1d-4899135407a3', 'amount': 48837.32, 'timestamp': '2025-05-27T08:14:21.139757', 'location': 'NY', 'card_id': '48e18c3a-6645-4977-9e1a-7fadf03b815c', 'merchant_id': '7339', 'risk': 70, 'fraud': True}
{'transaction_id': '05d257c2-63ba-453e-b2bc-5358672aaed4', 'amount': 33876.24, 'timestamp': '2025-05-27T10:17:57.139772', 'location': 'CHI', 'card_id': '4e0f1f51-d781-41db-b938-a8721e0e9d23', 'merchant_id': '9198', 'risk': 50, 'fraud': True}
{'transaction_id': '2907965f-a739-477f-9f8e-980a0e40ef18', 'amount': 48976.97, 'timestamp': '2025-05-27T16:01:27.139779', 'location': 'ATL', 'card_id': '0af4a002-edd0-49bf-8a75-d9e2da47edb4', 'merchant_id': '1020', 'risk': 50, 'fraud': True}
{'transaction_id': 'a05ae59e-3347-4aeb-8156-3dde181c15d2', 'amount': 47663.39, 'timestamp': '2025-05-27T03:35:53.139786', 'location': 'ATL', 'card_id': 'af3a0dc1-0fa5-41c1-b2ca-8856bb4a0f8c', 'merchant_id': '5971', 'risk': 50, 'fraud': True}
{'transaction_id': '77e5bada-e248-4f46-ac90-8a40a3cb114d', 'amount': 27337.8, 'timestamp': '2025-05-26T19:10:34.139793', 'location': 'SEA', 'card_id': '0047a04d-a8e0-4383-bfd8-108ba022f5b2', 'merchant_id': '2622', 'risk': 50, 'fraud': True}
